token_id,count,acc
137,6,0.16666666666666666
138,13,0.23076923076923078
140,3,0.0
141,1,0.0
142,27,0.3333333333333333
143,20,0.1
146,6,0.0
147,13,0.0
148,9,0.0
149,3,0.0
150,3,0.0
151,14,0.07142857142857142
152,18,0.1111111111111111
153,7,0.0
154,38,0.18421052631578946
155,7,0.0
156,64,0.0625
157,10,0.1
158,31,0.16129032258064516
159,30,0.36666666666666664
164,5,0.0
165,115,0.46956521739130436
166,15,0.13333333333333333
167,1,0.0
169,2,0.0
170,1,0.0
172,4,0.25
173,7,0.0
175,23,0.08695652173913043
176,13,0.07692307692307693
178,13,0.07692307692307693
179,23,0.043478260869565216
180,5,0.0
181,5,0.0
182,10,0.1
183,23,0.2608695652173913
184,30,0.3
185,11,0.0
186,11,0.18181818181818182
187,37,0.05405405405405406
189,2,0.0
190,2,0.0
191,30,0.23333333333333334
192,12,0.08333333333333333
195,1,0.0
196,7,0.0
197,17,0.23529411764705882
198,8,0.0
200,26,0.15384615384615385
201,4,0.0
202,47,0.23404255319148937
203,30,0.23333333333333334
204,5,0.0
205,22,0.09090909090909091
206,4,0.0
208,7,0.0
209,15,0.0
210,8,0.125
211,43,0.23255813953488372
212,5,0.0
213,16,0.125
214,37,0.1891891891891892
215,25,0.16
216,2,0.0
217,37,0.08108108108108109
218,12,0.08333333333333333
219,16,0.3125
220,5,0.0
221,20,0.2
222,37,0.21621621621621623
224,75,0.8133333333333334
225,24,0.16666666666666666
226,1,0.0
227,1,0.0
228,4,0.0
230,29,0.13793103448275862
231,15,0.06666666666666667
232,4,0.0
233,4,0.0
234,10,0.2
235,2,0.0
236,12,0.3333333333333333
239,22,0.09090909090909091
241,6,0.0
243,6,0.0
244,131,0.2748091603053435
245,2,0.0
246,1,0.0
248,24,0.125
249,2,0.0
250,2,0.0
252,33,0.030303030303030304
253,20,0.05
254,2,0.0
256,2,0.0
257,17,0.0
258,11,0.2727272727272727
260,19,0.05263157894736842
261,4,0.0
262,2,0.0
263,6,0.0
264,2,0.0
265,6,0.0
267,38,0.42105263157894735
268,24,0.16666666666666666
269,41,0.14634146341463414
270,15,0.06666666666666667
271,12,0.0
272,3,0.0
273,4,0.0
274,15,0.13333333333333333
275,1,0.0
276,19,0.05263157894736842
277,8,0.0
279,2,0.0
280,6,0.16666666666666666
281,68,0.25
282,8,0.0
285,1,0.0
286,9,0.0
288,54,0.37037037037037035
289,26,0.15384615384615385
290,7,0.0
291,15,0.4
292,8,0.0
293,11,0.09090909090909091
294,7,0.0
295,4,0.0
296,10,0.0
297,28,0.10714285714285714
298,18,0.2222222222222222
299,4,0.0
300,12,0.3333333333333333
302,21,0.2857142857142857
303,22,0.09090909090909091
304,5,0.0
305,1,0.0
306,7,0.2857142857142857
308,27,0.2222222222222222
309,6,0.0
310,5,0.0
311,91,0.5054945054945055
312,16,0.25
314,8,0.25
315,24,0.16666666666666666
317,6,0.0
318,10,0.0
319,31,0.12903225806451613
320,22,0.13636363636363635
321,22,0.13636363636363635
323,1,0.0
324,12,0.08333333333333333
325,29,0.27586206896551724
326,29,0.20689655172413793
328,33,0.18181818181818182
329,6,0.0
330,16,0.125
332,8,0.0
333,13,0.07692307692307693
334,1,0.0
335,41,0.14634146341463414
336,2,0.0
338,4,0.0
339,13,0.15384615384615385
340,4,0.0
341,27,0.25925925925925924
343,22,0.3181818181818182
344,23,0.08695652173913043
345,3,0.0
346,2,0.0
347,8,0.0
348,13,0.07692307692307693
349,15,0.13333333333333333
350,4,0.0
352,29,0.27586206896551724
354,12,0.16666666666666666
355,2,0.0
356,17,0.17647058823529413
357,16,0.0
359,17,0.058823529411764705
360,3,0.0
361,18,0.1111111111111111
362,51,0.2549019607843137
363,19,0.05263157894736842
364,19,0.15789473684210525
366,1,0.0
367,14,0.07142857142857142
368,18,0.1111111111111111
370,18,0.1111111111111111
371,12,0.0
372,38,0.18421052631578946
373,10,0.0
374,10,0.0
375,9,0.0
376,23,0.08695652173913043
377,8,0.0
379,7,0.0
380,2,0.0
381,1,0.0
382,7,0.0
383,10,0.1
384,11,0.0
385,13,0.15384615384615385
386,7,0.14285714285714285
387,3,0.0
388,16,0.125
389,6,0.0
390,24,0.25
391,5,0.0
392,2,0.0
393,13,0.3076923076923077
395,28,0.35714285714285715
397,15,0.13333333333333333
398,23,0.17391304347826086
399,21,0.19047619047619047
400,18,0.2222222222222222
401,12,0.08333333333333333
402,16,0.125
404,8,0.0
406,7,0.0
407,18,0.05555555555555555
408,14,0.07142857142857142
409,32,0.3125
410,3,0.0
411,24,0.16666666666666666
412,19,0.05263157894736842
413,7,0.0
414,1,0.0
415,12,0.16666666666666666
416,27,0.2962962962962963
417,59,0.423728813559322
419,2,0.0
420,13,0.23076923076923078
422,14,0.0
424,9,0.0
425,17,0.11764705882352941
426,22,0.09090909090909091
428,28,0.10714285714285714
429,26,0.23076923076923078
430,14,0.14285714285714285
432,6,0.0
433,18,0.2777777777777778
434,12,0.0
436,11,0.0
438,10,0.1
439,32,0.09375
440,48,0.1875
441,14,0.0
442,2,0.0
443,30,0.13333333333333333
444,2,0.0
446,20,0.1
448,5,0.0
450,13,0.0
452,10,0.0
453,9360,0.9927350427350428
454,39,0.10256410256410256
455,30,0.2
456,12,0.16666666666666666
457,2,0.0
458,5,0.0
461,7,0.0
462,40,0.2
463,1,0.0
465,27,0.37037037037037035
466,15,0.0
467,27,0.2222222222222222
471,26,0.11538461538461539
472,3,0.0
473,20,0.05
474,14,0.21428571428571427
475,15,0.13333333333333333
476,8,0.0
477,3,0.0
478,1,0.0
479,9,0.0
480,20,0.15
481,14,0.14285714285714285
482,3,0.0
483,16,0.125
485,24,0.041666666666666664
486,1,0.0
488,14,0.07142857142857142
491,36,0.3611111111111111
492,15,0.0
493,28,0.14285714285714285
495,16,0.0
496,54,0.6666666666666666
497,6,0.16666666666666666
498,7,0.0
499,3,0.0
500,10,0.1
501,17,0.0
502,18,0.1111111111111111
503,33,0.2727272727272727
504,32,0.21875
505,8,0.0
506,20,0.25
507,15,0.0
508,6,0.0
509,2,0.0
510,39,0.2564102564102564
511,1,0.0
512,11,0.18181818181818182
513,1,0.0
514,34,0.08823529411764706
515,6,0.0
517,1,0.0
518,14,0.0
519,41,0.17073170731707318
520,23,0.17391304347826086
521,20,0.1
522,14,0.07142857142857142
524,15,0.0
525,36,0.05555555555555555
527,8,0.0
528,2,0.0
529,16,0.125
530,2,0.0
532,25,0.04
533,11,0.09090909090909091
534,2,0.0
535,13,0.46153846153846156
536,29,0.1724137931034483
537,3,0.3333333333333333
538,1,0.0
539,22,0.2727272727272727
540,14,0.07142857142857142
541,3,0.0
542,10,0.2
543,25,0.16
544,57,0.5087719298245614
545,16,0.25
546,17,0.17647058823529413
547,19,0.21052631578947367
548,4,0.0
549,34,0.23529411764705882
550,13,0.15384615384615385
551,37,0.10810810810810811
552,11,0.0
553,22,0.18181818181818182
554,8,0.125
555,2,0.0
556,44,0.18181818181818182
557,40,0.225
558,1,0.0
559,6,0.0
560,13,0.07692307692307693
561,95,0.7157894736842105
564,2,0.0
565,14,0.21428571428571427
566,7,0.14285714285714285
567,6,0.0
568,1,0.0
569,17,0.0
570,8,0.0
571,13,0.07692307692307693
572,8,0.125
573,12,0.0
575,50,0.3
576,35,0.08571428571428572
577,10,0.0
579,10,0.0
580,2,0.0
581,9,0.3333333333333333
582,8,0.125
583,23,0.17391304347826086
584,2,0.0
585,3,0.0
587,7,0.0
588,12,0.0
589,9,0.0
590,2,0.0
591,6,0.0
592,40,0.225
593,2,0.0
595,22,0.09090909090909091
596,25,0.24
597,1,0.0
599,48,0.3333333333333333
600,12,0.0
602,3,0.0
603,1,0.0
604,13,0.0
605,7,0.0
606,1,0.0
607,21,0.09523809523809523
608,5,0.0
609,19,0.0
610,8,0.0
611,12,0.08333333333333333
613,3,0.0
614,26,0.038461538461538464
615,9,0.1111111111111111
616,40,0.075
617,19,0.05263157894736842
618,18,0.16666666666666666
619,5,0.0
620,7,0.0
621,25,0.28
622,1,0.0
623,9,0.2222222222222222
624,5,0.0
625,10,0.0
626,14,0.0
627,2,0.0
628,12,0.08333333333333333
629,52,0.19230769230769232
631,25,0.16
632,12,0.0
633,11,0.2727272727272727
634,16,0.25
635,1,0.0
636,12,0.08333333333333333
637,15,0.0
638,2,0.0
639,26,0.11538461538461539
640,12,0.0
641,9,0.1111111111111111
642,14,0.14285714285714285
644,40,0.2
645,9,0.2222222222222222
646,1,0.0
647,18,0.1111111111111111
648,17,0.17647058823529413
651,2,0.0
652,4,0.0
653,12,0.0
654,17,0.11764705882352941
656,15,0.26666666666666666
657,29,0.20689655172413793
658,15,0.3333333333333333
659,5,0.0
660,8,0.0
662,22,0.045454545454545456
664,10,0.1
665,21,0.19047619047619047
666,3,0.0
668,3,0.0
669,11,0.09090909090909091
670,1,0.0
671,1,0.0
673,1,0.0
676,2,0.0
677,2,0.0
678,17,0.11764705882352941
679,29,0.1724137931034483
680,2,0.0
681,2,0.0
682,28,0.2857142857142857
683,12,0.08333333333333333
686,26,0.19230769230769232
687,9,0.0
688,28,0.17857142857142858
689,2,0.0
691,1,0.0
692,5,0.0
694,28,0.07142857142857142
695,27,0.1111111111111111
696,15,0.13333333333333333
697,21,0.047619047619047616
699,4,0.0
700,17,0.11764705882352941
701,18,0.05555555555555555
702,28,0.21428571428571427
703,25,0.12
704,84,0.2261904761904762
705,25,0.16
708,7,0.0
709,4,0.0
710,11,0.09090909090909091
711,20,0.25
712,3,0.0
713,22,0.18181818181818182
714,31,0.25806451612903225
715,22,0.0
716,18,0.05555555555555555
717,3,0.0
718,4,0.0
719,25,0.16
720,4,0.0
721,10,0.0
722,2,0.0
723,7,0.2857142857142857
725,23,0.13043478260869565
726,2,0.0
727,6,0.0
728,1,0.0
730,23,0.0
731,10,0.1
732,1,0.0
733,3,0.0
734,5,0.0
735,3,0.0
736,26,0.19230769230769232
737,9,0.0
738,20,0.15
739,4,0.0
740,4,0.0
741,20,0.15
742,12,0.0
744,3,0.0
745,4,0.0
746,25,0.12
748,10,0.0
749,24,0.20833333333333334
750,9,0.0
751,1,0.0
752,2,0.0
753,16,0.0
755,22,0.22727272727272727
756,16,0.1875
757,18,0.16666666666666666
758,11,0.09090909090909091
759,15,0.06666666666666667
760,2,0.0
761,9,0.0
762,1,0.0
763,7,0.2857142857142857
764,14,0.07142857142857142
765,9,0.0
766,17,0.17647058823529413
767,11,0.0
768,12,0.0
769,26,0.11538461538461539
770,5,0.0
773,3,0.0
774,16,0.1875
775,24,0.08333333333333333
776,7,0.0
777,10,0.0
778,8,0.0
779,12,0.0
780,38,0.23684210526315788
781,6,0.0
782,35,0.2857142857142857
783,18,0.0
784,1,0.0
785,8,0.125
786,10,0.0
787,31,0.1935483870967742
788,24,0.125
789,25,0.2
790,22,0.09090909090909091
791,15,0.13333333333333333
793,3,0.0
794,12,0.16666666666666666
795,2,0.0
796,12,0.0
797,4,0.25
798,19,0.21052631578947367
799,4,0.0
800,13,0.15384615384615385
801,3,0.0
802,7,0.0
803,15,0.06666666666666667
804,15,0.2
805,4,0.0
806,25,0.12
807,4,0.0
808,1,0.0
809,8,0.125
810,3,0.0
812,9,0.0
813,14,0.0
815,7,0.14285714285714285
816,8,0.0
817,4,0.0
818,4,0.0
820,20,0.1
821,10,0.0
822,40,0.15
823,11,0.2727272727272727
824,4,0.0
825,19,0.15789473684210525
827,12,0.08333333333333333
828,25,0.04
829,13,0.07692307692307693
830,13,0.0
831,13,0.07692307692307693
833,6,0.0
834,16,0.0
835,6,0.16666666666666666
836,18,0.16666666666666666
838,2,0.0
839,4,0.0
841,14,0.07142857142857142
842,2,0.0
843,9,0.1111111111111111
844,28,0.21428571428571427
845,4,0.0
847,15,0.06666666666666667
848,40,0.275
849,14,0.0
850,14,0.14285714285714285
851,47,0.2765957446808511
853,12,0.08333333333333333
854,5,0.0
855,9,0.0
856,19,0.15789473684210525
858,44,0.25
859,10,0.0
860,16,0.125
861,6,0.0
862,20,0.05
863,31,0.0967741935483871
864,22,0.13636363636363635
865,10,0.0
866,5,0.0
867,11,0.0
868,16,0.0625
869,1,0.0
870,34,0.11764705882352941
871,5,0.0
872,11,0.09090909090909091
874,11,0.09090909090909091
875,23,0.21739130434782608
876,17,0.0
877,38,0.18421052631578946
878,3,0.0
880,5,0.0
881,2,0.0
882,37,0.2972972972972973
884,12,0.0
886,22,0.09090909090909091
887,11,0.0
888,22,0.22727272727272727
889,17,0.11764705882352941
890,17,0.17647058823529413
891,2,0.0
892,19,0.0
893,4,0.0
895,16,0.0625
896,3,0.0
898,7,0.2857142857142857
899,11,0.0
900,8,0.0
901,20,0.25
903,26,0.11538461538461539
904,4,0.0
905,2,0.0
906,8,0.0
907,11,0.18181818181818182
908,1,0.0
909,22,0.13636363636363635
910,11,0.09090909090909091
911,15,0.3333333333333333
913,37,0.2972972972972973
917,25,0.04
919,4,0.0
920,14,0.2857142857142857
921,1,0.0
922,1,0.0
923,2,0.0
925,20,0.2
926,15,0.06666666666666667
927,23,0.08695652173913043
928,27,0.07407407407407407
930,8,0.0
931,19,0.10526315789473684
932,4,0.0
933,4,0.0
934,15,0.06666666666666667
935,10,0.1
936,2,0.0
937,9,0.0
938,13,0.0
940,18,0.1111111111111111
941,2,0.0
943,19,0.10526315789473684
944,14,0.07142857142857142
945,29,0.1724137931034483
946,6,0.0
947,15,0.0
948,9,0.2222222222222222
949,26,0.038461538461538464
950,2,0.0
951,5,0.2
952,18,0.16666666666666666
953,2,0.0
954,9,0.1111111111111111
955,9,0.1111111111111111
956,4,0.25
957,1,0.0
958,7,0.14285714285714285
959,15,0.0
961,10,0.0
962,15,0.06666666666666667
964,4,0.0
965,6,0.3333333333333333
966,9,0.0
968,5,0.0
969,8,0.125
970,2,0.0
972,12,0.08333333333333333
973,17,0.11764705882352941
974,1,0.0
975,19,0.2631578947368421
976,5,0.0
977,1,0.0
978,1,0.0
979,12,0.0
980,17,0.058823529411764705
981,1,0.0
983,24,0.25
984,6,0.0
985,17,0.17647058823529413
986,3,0.0
987,12,0.16666666666666666
988,1,0.0
989,12,0.16666666666666666
990,10,0.0
991,4,0.0
992,3,0.0
993,6,0.0
994,6,0.0
995,3,0.3333333333333333
996,15,0.2
997,8,0.125
998,10,0.2
999,5,0.0
1000,4,0.0
1001,17,0.17647058823529413
1002,31,0.25806451612903225
1003,2,0.0
1004,26,0.23076923076923078
1005,14,0.07142857142857142
1006,12,0.0
1007,1,0.0
1008,30,0.1
1009,8,0.0
1010,3,0.0
1011,8,0.0
1012,1,0.0
1013,19,0.10526315789473684
1014,7,0.0
1015,35,0.11428571428571428
1016,8,0.0
1018,42,0.23809523809523808
1019,27,0.1111111111111111
1020,3,0.0
1021,2,0.0
1022,18,0.1111111111111111
1023,2,0.0
1024,5,0.0
1025,18,0.0
1026,11,0.09090909090909091
1027,42,0.30952380952380953
1028,2,0.0
1029,30,0.43333333333333335
1030,15,0.13333333333333333
1031,8,0.0
1032,3,0.0
1033,6,0.0
1034,16,0.0625
1035,12,0.08333333333333333
1036,10,0.0
1037,2,0.0
1038,1,0.0
1039,6,0.0
1040,17,0.058823529411764705
1041,11,0.18181818181818182
1042,15,0.0
1043,1,0.0
1045,1,0.0
1047,30,0.13333333333333333
1048,21,0.09523809523809523
1049,5,0.0
1050,1,0.0
1051,4,0.0
1052,2,0.0
1053,9,0.0
1054,1,0.0
1055,3,0.0
1056,16,0.125
1057,6,0.16666666666666666
1058,13,0.0
1059,4,0.0
1060,5,0.0
1061,26,0.15384615384615385
1062,3,0.0
1065,3,0.0
1066,5,0.2
1067,3,0.0
1068,15,0.2
1069,28,0.17857142857142858
1071,3,0.0
1072,2,0.0
1073,22,0.2727272727272727
1074,6,0.0
1075,18,0.2777777777777778
1076,3,0.0
1077,11,0.0
1078,12,0.25
1079,1,0.0
1080,3,0.0
1081,30,0.13333333333333333
1082,22,0.18181818181818182
1083,21,0.19047619047619047
1084,4,0.0
1085,4,0.0
1086,10,0.1
1087,19,0.42105263157894735
1088,22,0.13636363636363635
1089,13,0.0
1091,15,0.13333333333333333
1092,3,0.0
1093,17,0.17647058823529413
1094,2,0.0
1096,3,0.0
1097,13,0.07692307692307693
1098,10,0.2
1099,2,0.0
1100,9,0.1111111111111111
1101,2,0.0
1102,3,0.0
1103,1,0.0
1104,8,0.0
1105,12,0.25
1107,10,0.0
1108,4,0.0
1109,6,0.0
1110,12,0.08333333333333333
1111,1,0.0
1112,4,0.0
1113,14,0.21428571428571427
1114,4,0.0
1117,12,0.16666666666666666
1118,3,0.0
1119,3,0.0
1120,5,0.0
1121,1,0.0
1122,3,0.0
1123,1,0.0
1124,3,0.0
1125,13,0.07692307692307693
1126,9,0.2222222222222222
1127,4,0.0
1129,20,0.25
1132,7,0.2857142857142857
1133,1,0.0
1134,3,0.0
1135,18,0.16666666666666666
1136,21,0.09523809523809523
1139,7,0.14285714285714285
1140,2,0.0
1141,18,0.2222222222222222
1142,3,0.0
1143,9,0.4444444444444444
1144,2,0.0
1145,15,0.06666666666666667
1146,14,0.14285714285714285
1147,14,0.21428571428571427
1149,6,0.0
1150,7,0.0
1151,41,0.1951219512195122
1152,6,0.0
1153,2,0.0
1155,16,0.125
1156,7,0.0
1157,5,0.0
1160,19,0.21052631578947367
1161,19,0.21052631578947367
1162,2,0.0
1163,11,0.2727272727272727
1164,3,0.0
1166,41,0.1951219512195122
1167,1,0.0
1168,4,0.0
1169,1,0.0
1170,6,0.16666666666666666
1171,20,0.25
1172,4,0.0
1173,17,0.17647058823529413
1174,10,0.0
1175,17,0.17647058823529413
1176,10,0.1
1177,3,0.0
1178,20,0.1
1179,2,0.0
1180,13,0.23076923076923078
1181,2,0.0
1182,5,0.0
1183,5,0.0
1184,2,0.0
1185,2,0.0
1186,3,0.0
1187,1,0.0
1189,6,0.0
1190,2,0.0
1191,1,0.0
1192,6,0.0
1195,1,0.0
1196,5,0.0
1197,3,0.0
1199,1,0.0
1200,6,0.16666666666666666
1204,7,0.14285714285714285
1205,4,0.25
1206,7,0.0
1208,2,0.0
1209,1,0.0
1210,8,0.0
1212,18,0.16666666666666666
1213,1,0.0
1214,2,0.0
1215,7,0.14285714285714285
1216,2,0.0
1217,44,0.18181818181818182
1218,9,0.0
1219,3,0.0
1220,13,0.38461538461538464
1221,12,0.16666666666666666
1222,3,0.0
1223,5,0.0
1224,13,0.15384615384615385
1225,7,0.0
1226,25,0.04
1228,21,0.047619047619047616
1229,11,0.18181818181818182
1230,11,0.0
1231,6,0.0
1232,3,0.0
1233,5,0.0
1234,8,0.0
1235,14,0.14285714285714285
1236,15,0.13333333333333333
1237,9,0.1111111111111111
1238,25,0.2
1239,14,0.14285714285714285
1240,14,0.0
1241,30,0.3333333333333333
1242,31,0.12903225806451613
1243,18,0.2777777777777778
1244,17,0.17647058823529413
1245,9,0.1111111111111111
1246,3,0.0
1247,17,0.29411764705882354
1248,10,0.1
1249,8,0.125
1250,18,0.2222222222222222
1251,5,0.0
1252,16,0.1875
1253,14,0.07142857142857142
1255,8,0.0
1256,18,0.2222222222222222
1257,9,0.1111111111111111
1258,7,0.14285714285714285
1259,31,0.12903225806451613
1260,1,0.0
1261,17,0.058823529411764705
1262,9,0.1111111111111111
1263,17,0.0
1264,5,0.0
1265,9,0.1111111111111111
1266,11,0.09090909090909091
1267,27,0.2962962962962963
1268,3,0.0
1269,17,0.11764705882352941
1270,24,0.125
1271,1,0.0
1272,10,0.2
1273,9,0.2222222222222222
1274,12,0.0
1275,2,0.0
1276,6,0.0
1277,2,0.0
1278,30,0.16666666666666666
1279,4,0.0
1280,11,0.09090909090909091
1281,9,0.1111111111111111
1282,7,0.0
1283,17,0.17647058823529413
1284,8,0.0
1285,4,0.0
1286,17,0.058823529411764705
1287,29,0.1724137931034483
1288,10,0.0
1289,1,0.0
1290,18,0.16666666666666666
1291,8,0.0
1292,8,0.0
1293,6,0.0
1294,3,0.0
1295,22,0.13636363636363635
1296,20,0.2
1297,5,0.0
1298,9,0.1111111111111111
1299,17,0.29411764705882354
1300,37,0.13513513513513514
1301,4,0.0
1302,35,0.22857142857142856
1303,5,0.0
1304,11,0.09090909090909091
1305,6,0.0
1306,4,0.0
1307,2,0.0
1308,13,0.07692307692307693
1309,3,0.0
1310,30,0.2
1311,1,0.0
1312,24,0.20833333333333334
1313,17,0.058823529411764705
1314,13,0.0
1315,8,0.125
1317,4,0.0
1318,11,0.2727272727272727
1319,5,0.0
1320,22,0.18181818181818182
1321,3,0.3333333333333333
1322,11,0.09090909090909091
1323,21,0.09523809523809523
1324,14,0.21428571428571427
1325,24,0.16666666666666666
1326,22,0.13636363636363635
1327,15,0.06666666666666667
1328,3,0.0
1329,19,0.21052631578947367
1330,16,0.25
1331,24,0.25
1332,19,0.05263157894736842
1333,6,0.0
1334,2,0.0
1335,27,0.2222222222222222
1336,12,0.08333333333333333
1337,35,0.3142857142857143
1338,16,0.0
1339,18,0.2222222222222222
1340,22,0.18181818181818182
1341,22,0.045454545454545456
1342,15,0.0
1343,6,0.0
1344,15,0.2
1345,23,0.13043478260869565
1346,10,0.0
1347,3,0.0
1348,9,0.2222222222222222
1349,16,0.1875
1350,17,0.23529411764705882
1351,18,0.2222222222222222
1352,4,0.25
1353,19,0.05263157894736842
1354,18,0.16666666666666666
1355,16,0.0625
1356,8,0.0
1357,9,0.1111111111111111
1358,12,0.08333333333333333
1359,28,0.21428571428571427
1360,3,0.0
1361,8,0.0
1362,23,0.08695652173913043
1363,10,0.0
1364,20,0.4
1365,12,0.16666666666666666
1366,11,0.0
1367,1,0.0
1368,27,0.18518518518518517
1369,27,0.1111111111111111
1370,11,0.09090909090909091
1371,3,0.0
1372,14,0.14285714285714285
1373,6,0.0
1374,18,0.1111111111111111
1375,15,0.06666666666666667
1376,19,0.05263157894736842
1377,5,0.0
1378,6,0.16666666666666666
1379,19,0.15789473684210525
1380,7,0.0
1381,16,0.0
1382,24,0.125
1383,28,0.03571428571428571
1384,12,0.08333333333333333
1385,2,0.0
1386,11,0.18181818181818182
1387,14,0.14285714285714285
1388,17,0.23529411764705882
1389,17,0.11764705882352941
1390,14,0.0
1391,4,0.0
1392,15,0.13333333333333333
1393,12,0.4166666666666667
1394,19,0.10526315789473684
1395,24,0.0
1396,22,0.13636363636363635
1397,6,0.0
1398,8,0.125
1399,9,0.0
1400,21,0.047619047619047616
1401,20,0.1
1402,14,0.07142857142857142
1403,33,0.24242424242424243
1404,11,0.09090909090909091
1405,11,0.18181818181818182
1406,28,0.07142857142857142
1407,14,0.0
1408,4,0.0
1409,18,0.05555555555555555
1410,20,0.15
1411,16,0.125
1412,15,0.13333333333333333
1413,22,0.13636363636363635
1414,4,0.25
1415,26,0.15384615384615385
1416,18,0.1111111111111111
1417,15,0.0
1418,1,0.0
1419,12,0.0
1420,10,0.0
1421,5,0.2
1422,27,0.18518518518518517
1423,8,0.125
1424,5,0.4
1425,14,0.14285714285714285
1426,25,0.2
1427,23,0.17391304347826086
1428,8,0.0
1429,12,0.16666666666666666
1430,25,0.12
1431,10,0.0
1432,12,0.16666666666666666
1433,2,0.0
1434,16,0.3125
1435,9,0.0
1436,19,0.10526315789473684
1437,11,0.09090909090909091
1438,14,0.0
1439,31,0.22580645161290322
1440,14,0.0
1441,15,0.13333333333333333
1442,7,0.14285714285714285
1443,6,0.0
1444,20,0.25
1445,15,0.06666666666666667
1446,13,0.07692307692307693
1447,24,0.125
1448,3,0.3333333333333333
1449,30,0.1
1450,10,0.1
1451,26,0.19230769230769232
1452,21,0.047619047619047616
1453,3,0.0
1454,5,0.0
1455,3,0.0
1456,5,0.0
1457,21,0.19047619047619047
1458,2,0.0
1459,19,0.05263157894736842
1460,21,0.2857142857142857
1461,13,0.07692307692307693
1462,15,0.0
1463,16,0.0625
1464,5,0.2
1465,4,0.0
1466,21,0.14285714285714285
1467,9,0.2222222222222222
1468,28,0.17857142857142858
1469,21,0.19047619047619047
1470,28,0.03571428571428571
1471,9,0.1111111111111111
1472,20,0.05
1473,26,0.19230769230769232
1474,20,0.1
1475,5,0.0
1476,12,0.08333333333333333
1477,18,0.1111111111111111
1478,2,0.0
1479,13,0.15384615384615385
1480,16,0.1875
1481,2,0.0
1482,25,0.2
1483,17,0.0
1484,12,0.0
1485,31,0.16129032258064516
1486,7,0.0
1487,11,0.2727272727272727
1488,17,0.0
1489,7,0.0
1490,23,0.043478260869565216
1491,16,0.0625
1492,16,0.0
1493,21,0.14285714285714285
1494,24,0.08333333333333333
1495,7,0.14285714285714285
1496,13,0.23076923076923078
1497,19,0.3684210526315789
1498,19,0.3684210526315789
1499,7,0.14285714285714285
1500,20,0.15
1501,24,0.125
1502,27,0.1111111111111111
1503,11,0.0
1504,5,0.0
1506,19,0.10526315789473684
1507,6,0.0
1508,25,0.16
1509,14,0.2857142857142857
1510,37,0.02702702702702703
1511,18,0.05555555555555555
1512,17,0.058823529411764705
1513,21,0.047619047619047616
1514,11,0.09090909090909091
1515,4,0.0
1516,15,0.06666666666666667
1517,7,0.0
1518,20,0.1
1519,14,0.14285714285714285
1520,21,0.19047619047619047
1521,26,0.038461538461538464
1523,18,0.05555555555555555
1524,15,0.06666666666666667
1525,9,0.1111111111111111
1526,12,0.0
1527,13,0.15384615384615385
1528,15,0.0
1529,4,0.25
1530,7,0.0
1531,6,0.0
1532,23,0.21739130434782608
1533,9,0.0
1534,16,0.0
1535,18,0.16666666666666666
1536,21,0.14285714285714285
1537,14,0.07142857142857142
1538,19,0.21052631578947367
1539,1,0.0
1540,13,0.07692307692307693
1541,2,0.0
